x,y
-0.605197402293966,0.27451445470900687
-0.6049483699640771,0.2745398735418407
-0.6048358244256297,0.27452833781605784
-0.5869219203701725,0.2721031950242951
-0.5698526062410831,0.2745406814669649
-0.5690054999993062,0.27488685832510884
-0.5364163423644756,0.28226528096863157
-0.5364260690105467,0.28226093840294597
-0.5363760396603767,0.2822731637907203
-0.5452645427961632,0.2884903673987291
-0.5714237206505397,0.3064806614752988
-0.5715305083308134,0.30661364203640695
-0.5716312609223799,0.30683841894410874
-0.5716666968605951,0.3069579898596329
-0.5714812444987927,0.30699359156306266
-0.5620104656170138,0.3082523847067912
-0.5613092863507204,0.30816387014034324
-0.5586900973211659,0.3074730358005593
-0.5539466799542023,0.30427292539833617
-0.5501358572197385,0.29957950755310964
-0.5422664446359482,0.28888773951019814
-0.5417234977385637,0.286845934503085
-0.5415846584798361,0.2863249062505997
-0.5382868797302227,0.2826397767466687
-0.5346402962601967,0.27999414316940074
-0.5291480791351106,0.27762337488852773
-0.5188059343894372,0.2758144230761066
-0.5187674854685892,0.2758092288289616
-0.48224934742542935,0.2542295464718912
-0.45664057115404477,0.2358547480960933
-0.40383586047219594,0.19018016682274988
-0.364365296335933,0.1356442966833421
-0.34098321042239416,0.06171623012125722
-0.33229802158873395,-0.08416954841197567
-0.4146608836288941,-0.2959246998118375
-0.4148386812942607,-0.2964256700461903
-0.43020412424986604,-0.3241464686113819
-0.43106659266227815,-0.3250588865346675
-0.4329681477192918,-0.32607341643391463
-0.4619228013555682,-0.33807008931618154
-0.4799809352697505,-0.344051238275758
-0.48779024268786414,-0.3468129647243309
-0.4883705901764122,-0.34704905364704136
-0.48839633539220245,-0.3471273756508895
-0.48826988798522375,-0.3470729539760035
-0.45816612545930563,-0.3322377027261045
-0.4337873922849557,-0.32354354833639065
-0.38650707589953776,-0.29905272740585115
-0.3533448261164273,-0.2783838831807594
-0.2825682925350177,-0.22872914092371197
-0.2825532958295977,-0.2286033376921599
-0.28231342807001647,-0.2287010869732533
-0.2828499071340552,-0.22838297254800097
